query,page_title,label,user_score,prop_unsure,engagement
wedding day in funeraville,My Teenage Wedding,0,0,0,0
wedding day in funeraville,Broken Hearts & Dirty Windows: Songs of John Prine,1,0,0,0
what does the chancellor of  the Exchequer keep in his red box,Apple Inc.,0,-0.7433628318584071,0.3858695652173913,0.1821743388834476
what does the chancellor of  the Exchequer keep in his red box,"Arthur Wellesley, 1st Duke of Wellington",0,-0.6285714285714286,0.4166666666666667,0.2783018867924528
what does the chancellor of  the Exchequer keep in his red box,Cinema of the United Kingdom,0,-0.7692307692307693,0.38095238095238093,0.2702702702702703
what does the chancellor of  the Exchequer keep in his red box,Gordon Brown,0,-0.47619047619047616,0.4473684210526316,0.37373737373737376
what does the chancellor of  the Exchequer keep in his red box,House of Lords,0,-0.5588235294117647,0.423728813559322,0.23015873015873015
what does the chancellor of  the Exchequer keep in his red box,House of Commons of the United Kingdom,0,-0.7,0.4,0.28994082840236685
what does the chancellor of  the Exchequer keep in his red box,Palace of Westminster,0,-0.1875,0.4666666666666667,0.14720812182741116
what does the chancellor of  the Exchequer keep in his red box,Conservative Party (UK),0,-0.7352941176470589,0.423728813559322,0.32432432432432434
what does the chancellor of  the Exchequer keep in his red box,William Ewart Gladstone,0,-0.56,0.4318181818181818,0.3115942028985507
what does the chancellor of  the Exchequer keep in his red box,Enoch Powell,0,-0.8347826086956521,0.375,0.33754512635379064
what does the chancellor of  the Exchequer keep in his red box,Lord Mayor of London,0,-0.7,0.375,0.21518987341772153
what does the chancellor of  the Exchequer keep in his red box,Clint Eastwood,0,-0.7936507936507936,0.4878048780487805,0.1636125654450262
what does the chancellor of  the Exchequer keep in his red box,Stanley Baldwin,0,-0.7692307692307693,0.43478260869565216,0.21359223300970873
what does the chancellor of  the Exchequer keep in his red box,Chancellor of the Exchequer,1,0.0625,0.4666666666666667,0.3125
what does the chancellor of  the Exchequer keep in his red box,Thatcherism,0,-0.5714285714285714,0.5116279069767442,0.2485207100591716
what does the chancellor of  the Exchequer keep in his red box,"Jesus College, Oxford",0,-0.7,0.375,0.2830188679245283
what does the chancellor of  the Exchequer keep in his red box,John Prescott,0,-0.9230769230769231,0.2777777777777778,0.36170212765957444
what does the chancellor of  the Exchequer keep in his red box,Althorp,0,-0.9166666666666666,0.52,0.3037974683544304
what does the chancellor of  the Exchequer keep in his red box,Stagecoach,0,-0.7272727272727273,0.42105263157894735,0.2727272727272727
what does the chancellor of  the Exchequer keep in his red box,Ali G Indahouse,0,-0.8,0.5833333333333334,0.25
what does the chancellor of  the Exchequer keep in his red box,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury",0,-0.5714285714285714,0.34375,0.3235294117647059
what does the chancellor of  the Exchequer keep in his red box,Burning of Parliament,0,-0.5,0.45454545454545453,0.19607843137254902
what does the chancellor of  the Exchequer keep in his red box,Royal Mail,0,-0.9090909090909091,0.3125,0.16666666666666666
what does the chancellor of  the Exchequer keep in his red box,The New Statesman,0,-0.6086956521739131,0.23333333333333334,0.41891891891891897
what does the chancellor of  the Exchequer keep in his red box,Budget,1,-0.7272727272727273,0.3888888888888889,0.12781954887218044
what does the chancellor of  the Exchequer keep in his red box,Ernest Bevin,0,-0.8888888888888888,0.47058823529411764,0.1797752808988764
what does the chancellor of  the Exchequer keep in his red box,A Very British Coup,0,-0.7058823529411765,0.22727272727272727,0.328125
what does the chancellor of  the Exchequer keep in his red box,Danny Alexander,0,0.16666666666666666,0.3333333333333333,0.2962962962962963
what does the chancellor of  the Exchequer keep in his red box,Oath of Allegiance (United Kingdom),0,-0.9166666666666666,0.4,0.27941176470588236
what does the chancellor of  the Exchequer keep in his red box,List of Prime Ministers of the United Kingdom,0,-0.6875,0.3924050632911392,0.21525885558583105
what does the chancellor of  the Exchequer keep in his red box,This Week (BBC TV series),0,-0.8333333333333334,0,0.21739130434782608
what does the chancellor of  the Exchequer keep in his red box,Red box (government),1,0.21428571428571427,0.17647058823529413,0.2807017543859649
what does the chancellor of  the Exchequer keep in his red box,Budget Day,1,-0.16666666666666666,0.14285714285714285,0.3157894736842105
what does the chancellor of  the Exchequer keep in his red box,Labour Party (UK),0,-0.5,0.5,0.26666666666666666
what does the chancellor of  the Exchequer keep in his red box,BBC,0,-0.7083333333333334,0.3684210526315789,0.1902439024390244
who played the older dotti hilton in the movies in the movie a leage of their own,Seka,0,-0.8333333333333334,0.5,0.19999999999999998
who played the older dotti hilton in the movies in the movie a leage of their own,List of recurring The Simpsons characters,0,-0.8695652173913043,0.43902439024390244,0.43478260869565216
who played the older dotti hilton in the movies in the movie a leage of their own,Doctor Who (film),0,-0.6875,0.2727272727272727,0.3962264150943396
who played the older dotti hilton in the movies in the movie a leage of their own,A League of Their Own,1,0.3076923076923077,0.3157894736842105,0.2337662337662338
who played the older dotti hilton in the movies in the movie a leage of their own,Emmy Rossum,0,-0.875,0.48936170212765956,0.2186046511627907
who played the older dotti hilton in the movies in the movie a leage of their own,1966 Formula One season,0,-0.625,0.5294117647058824,0.3018867924528302
who played the older dotti hilton in the movies in the movie a leage of their own,Bayside Shakedown 2,0,0,0,0
who played the older dotti hilton in the movies in the movie a leage of their own,Charleston Open,0,0,0.5,0.14285714285714285
who played the older dotti hilton in the movies in the movie a leage of their own,Aarzoo,0,-0.6666666666666666,0.4,0.16
who played the older dotti hilton in the movies in the movie a leage of their own,List of Las Vegas episodes,0,-0.875,0.6521739130434783,0.3793103448275862
who played the older dotti hilton in the movies in the movie a leage of their own,Adult movie theater,0,-0.8,0.4444444444444444,0.2894736842105263
who played the older dotti hilton in the movies in the movie a leage of their own,Download to own,0,0,0,0
who played the older dotti hilton in the movies in the movie a leage of their own,List of vaudeville performers: A–K,0,-0.6666666666666666,0.625,0.1891891891891892
who played the older dotti hilton in the movies in the movie a leage of their own,And Their Name Was Treason,0,-0.8888888888888888,0,0.32
who played the older dotti hilton in the movies in the movie a leage of their own,A Man Who Was Superman,0,0,0.5,0.08333333333333333
who played the older dotti hilton in the movies in the movie a leage of their own,Nicki Minaj,0,-0.9516129032258065,0.5,0.29534883720930233
who played the older dotti hilton in the movies in the movie a leage of their own,An Empire of Their Own,0,0,0.5,0.3333333333333333
who played the older dotti hilton in the movies in the movie a leage of their own,Dottie Green,1,0.5,0,0.1
who played the older dotti hilton in the movies in the movie a leage of their own,Angry Dad: The Movie,0,-0.25,0.3333333333333333,0.5
who played the older dotti hilton in the movies in the movie a leage of their own,Arthur Newman (film),0,-0.6666666666666666,0,0.10714285714285714
who played the older dotti hilton in the movies in the movie a leage of their own,Agent Hamilton: But Not If It Concerns Your Daughter,0,0,0,0
who played the older dotti hilton in the movies in the movie a leage of their own,20 Once Again,0,-0.375,0.2727272727272727,0.2391304347826087
who played the older dotti hilton in the movies in the movie a leage of their own,Secret in Their Eyes,0,-0.8333333333333334,0.45454545454545453,0.15625
who played the older dotti hilton in the movies in the movie a leage of their own,BoBoiBoy: The Movie,0,-0.5,0,0.2
who played the older dotti hilton in the movies in the movie a leage of their own,Blinky Bill the Movie,0,-0.8,0.375,0.3333333333333333
who played the older dotti hilton in the movies in the movie a leage of their own,33rd AVN Awards,0,-0.7,0.2857142857142857,0.1566265060240964
