question,reliable,times_asked,responses,prop_unsure,xgbTree,C5.0,nb,multinom,rf,nnet,dnn,meta,keras-1,keras-2
"If someone searched for '...', would they want to read this article?",FALSE,88,13,0.3076923076923077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,91,21,0.55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,30,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,187,20,0.45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,123,26,0.5555555555555556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,87,9,0.6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,5,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,17,4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,8,4,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,9,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,125,17,0.5555555555555556,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,64,15,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,133,12,0.6153846153846154,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,156,28,0.4827586206896552,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,12,1,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,32,7,0.375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,7,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,23,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,191,50,0.3877551020408163,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,45,12,0.5384615384615384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,82,25,0.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,188,38,0.38461538461538464,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,160,44,0.3181818181818182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,366,85,0.20930232558139536,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,59,19,0.45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,53,7,0.25,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,61,12,0.07692307692307693,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,3,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,21,4,0.2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,3,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,59,10,0.09090909090909091,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,84,22,0.45454545454545453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,44,16,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,63,10,0.6363636363636364,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,43,8,0.375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,48,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,397,76,0.29333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,299,80,0.26582278481012656,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,93,32,0.40625,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,209,43,0.5116279069767442,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,303,68,0.6376811594202898,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,1229,256,0.4453125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,68,15,0.3125,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,8,1,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,14,3,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,12,6,0.2857142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,207,43,0.18181818181818182,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,14,2,0.6666666666666666,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,48,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,28,2,0.6666666666666666,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,5,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,56,12,0.23076923076923078,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,2,1,0.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,10,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,24,4,0.4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,171,27,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,40,4,0.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,10,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,238,29,0.38461538461538464,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,343,44,0.5555555555555556,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,109,27,0.42857142857142855,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,141,32,0.28125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,189,43,0.36363636363636365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,75,30,0.3333333333333333,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,15,5,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,58,20,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,342,70,0.4117647058823529,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,132,14,0.3076923076923077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,37,8,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,28,11,0.16666666666666666,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,95,26,0.32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,82,25,0.3076923076923077,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,9,4,0.4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,151,26,0.4583333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,4,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,81,14,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,94,20,0.42857142857142855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,218,42,0.35714285714285715,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,67,13,0.21428571428571427,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,71,6,0.5714285714285714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,177,16,0.11764705882352941,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,49,9,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,13,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,62,8,0.4444444444444444,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,132,28,0.41379310344827586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,142,23,0.3181818181818182,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,50,8,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,211,15,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,48,5,0.16666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,28,6,0.5714285714285714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,59,10,0.5454545454545454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,133,22,0.5652173913043478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,18,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,6,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,50,11,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,79,15,0.4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,111,14,0.7333333333333333,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,54,6,0.42857142857142855,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,56,5,0.6666666666666666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,73,8,0.375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,20,4,0.2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,22,6,0.42857142857142855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,106,33,0.45454545454545453,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,83,23,0.20833333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,19,2,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,75,14,0.3333333333333333,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,170,38,0.2564102564102564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,139,28,0.23076923076923078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,106,18,0.631578947368421,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,94,29,0.2413793103448276,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,54,8,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,3,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,88,19,0.6842105263157895,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,50,8,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,18,6,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,90,14,0.46153846153846156,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,79,12,0.6923076923076923,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,8,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,7,2,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,245,55,0.45098039215686275,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,27,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,46,8,0.6666666666666666,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,7,3,0.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",FALSE,79,15,0.5625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",FALSE,95,17,0.05555555555555555,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,391,88,0.2840909090909091,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,195,45,0.32608695652173914,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,15,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If someone searched for '...', would they want to read this article?",TRUE,306,55,0.3888888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,4,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,529,146,0.2413793103448276,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,124,30,0.5666666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If someone searched for '...', would they want to read this article?",TRUE,111,44,0.4222222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
